Block 0: res=ff, exp=ff
Block 3244: res=a8, exp=a8
Block 3245: res=b0, exp=b0
Block 3246: res=b2, exp=b2
Block 3247: res=a9, exp=a9
Block 3248: res=bb, exp=bb
Block 3249: res=ba, exp=ba
Block 3250: res=a7, exp=a7
Block 3251: res=ad, exp=ad
Block 3252: res=a7, exp=a7
Block 3253: res=a4, exp=a4
Block 3254: res=aa, exp=aa
Block 3255: res=b5, exp=b5
Block 3256: res=9f, exp=9f
Block 3257: res=ac, exp=ac
Block 3258: res=b0, exp=b0
Block 3259: res=a0, exp=a0
Block 3260: res=aa, exp=aa
Block 3261: res=9c, exp=9c
Block 3262: res=a9, exp=a9
Block 3263: res=bc, exp=bc
Block 3264: res=b0, exp=b0
Block 3265: res=b2, exp=b2
Block 3266: res=9b, exp=9b
Block 3267: res=a2, exp=a2
Block 3268: res=af, exp=af
Block 3269: res=9b, exp=9b
Block 3270: res=9b, exp=9b
Block 3271: res=9a, exp=9a
Block 3272: res=a6, exp=a6
Block 3273: res=9e, exp=9e
Block 3274: res=9e, exp=9e
Block 3275: res=a3, exp=a3
Block 3276: res=96, exp=96
Block 3277: res=af, exp=af
Block 3278: res=87, exp=87
Block 3279: res=ba, exp=ba
Block 3280: res=e6, exp=e6
Block 3281: res=db, exp=db
Block 3282: res=dc, exp=dc
Block 3283: res=ee, exp=ee
Block 3284: res=df, exp=df
Block 3285: res=e1, exp=e1
Block 3286: res=e4, exp=e4
Block 3287: res=db, exp=db
Block 3288: res=ff, exp=ff
Block 3289: res=da, exp=da
Block 3290: res=ad, exp=ad
Block 3291: res=ac, exp=ac
Block 3292: res=72, exp=72
Block 3293: res=90, exp=90
Block 3294: res=93, exp=93
Block 3295: res=a3, exp=a3
Block 3296: res=82, exp=82
Block 3297: res=9d, exp=9d
Block 3298: res=8a, exp=8a
Block 3299: res=9c, exp=9c
Block 3300: res=9a, exp=9a
Block 3301: res=af, exp=af
Block 3302: res=8a, exp=8a
Block 3303: res=83, exp=83
Block 3304: res=97, exp=97
Block 3305: res=72, exp=72
Block 3306: res=aa, exp=aa
Block 3307: res=aa, exp=aa
Block 3308: res=95, exp=95
Block 3309: res=a4, exp=a4
Block 3310: res=8e, exp=8e
Block 3311: res=e2, exp=e2
Block 3312: res=a3, exp=a3
Block 3313: res=d9, exp=d9
Block 3314: res=b1, exp=b1
Block 3315: res=76, exp=76
Block 3316: res=4f, exp=4f
Block 3317: res=ce, exp=ce
Block 3318: res=33, exp=33
Block 3319: res=63, exp=63
Block 3320: res=44, exp=44
Block 3321: res=4a, exp=4a
Block 3322: res=59, exp=59
Block 3323: res=3f, exp=3f
Block 3324: res=61, exp=61
Block 3325: res=41, exp=41
Block 3326: res=62, exp=62
Block 3327: res=ff, exp=ff
Block 3328: res=ff, exp=ff
Block 3329: res=a2, exp=a2
Block 3330: res=a5, exp=a5
Block 3331: res=a3, exp=a3
Block 3332: res=a8, exp=a8
Block 3333: res=b1, exp=b1
Block 3334: res=ad, exp=ad
Block 3335: res=94, exp=94
Block 3336: res=ad, exp=ad
Block 3337: res=b1, exp=b1
Block 3338: res=aa, exp=aa
Block 3339: res=a5, exp=a5
Block 3340: res=9c, exp=9c
Block 3341: res=a9, exp=a9
Block 3342: res=a1, exp=a1
Block 3343: res=a7, exp=a7
Block 3344: res=ac, exp=ac
Block 3345: res=c0, exp=c0
Block 3346: res=c2, exp=c2
Block 3347: res=c8, exp=c8
Block 3348: res=b0, exp=b0
Block 3349: res=ab, exp=ab
Block 3350: res=b1, exp=b1
Block 3351: res=bd, exp=bd
Block 3352: res=a7, exp=a7
Block 3353: res=a9, exp=a9
Block 3354: res=b6, exp=b6
Block 3355: res=b0, exp=b0
Block 3356: res=9e, exp=9e
Block 3357: res=98, exp=98
Block 3358: res=7d, exp=7d
Block 3359: res=74, exp=74
Block 3360: res=6b, exp=6b
Block 3361: res=85, exp=85
Block 3362: res=58, exp=58
Block 3363: res=84, exp=84
Block 3364: res=68, exp=68
Block 3365: res=7b, exp=7b
Block 3366: res=7e, exp=7e
Block 3367: res=73, exp=73
Block 3368: res=82, exp=82
Block 3369: res=95, exp=95
Block 3370: res=9c, exp=9c
Block 3371: res=97, exp=97
Block 3372: res=78, exp=78
Block 3373: res=75, exp=75
Block 3374: res=70, exp=70
Block 3375: res=6f, exp=6f
Block 3376: res=7e, exp=7e
Block 3377: res=70, exp=70
Block 3378: res=6b, exp=6b
Block 3379: res=7b, exp=7b
Block 3380: res=8a, exp=8a
Block 3381: res=6a, exp=6a
Block 3382: res=7a, exp=7a
Block 3383: res=73, exp=73
Block 3384: res=82, exp=82
Block 3385: res=9a, exp=9a
Block 3386: res=82, exp=82
Block 3387: res=95, exp=95
Block 3388: res=82, exp=82
Block 3389: res=a2, exp=a2
Block 3390: res=86, exp=86
Block 3391: res=a7, exp=a7
Block 3392: res=83, exp=83
Block 3393: res=98, exp=98
Block 3394: res=89, exp=89
Block 3395: res=93, exp=93
Block 3396: res=a2, exp=a2
Block 3397: res=a4, exp=a4
Block 3398: res=92, exp=92
Block 3399: res=a7, exp=a7
Block 3400: res=88, exp=88
Block 3401: res=8f, exp=8f
Block 3402: res=7d, exp=7d
Block 3403: res=9a, exp=9a
Block 3404: res=8e, exp=8e
Block 3405: res=b8, exp=b8
Block 3406: res=a8, exp=a8
Block 3407: res=97, exp=97
Block 3408: res=93, exp=93
Block 3409: res=8f, exp=8f
Block 3410: res=7e, exp=7e
Block 3411: res=77, exp=77
Block 3412: res=83, exp=83
Block 3413: res=88, exp=88
Block 3414: res=82, exp=82
Block 3415: res=a1, exp=a1
Block 3416: res=87, exp=87
Block 3417: res=98, exp=98
Block 3418: res=9f, exp=9f
Block 3419: res=99, exp=99
Block 3420: res=80, exp=80
Block 3421: res=b1, exp=b1
Block 3422: res=ca, exp=ca
Block 3423: res=99, exp=99
Block 3424: res=cd, exp=cd
Block 3425: res=b0, exp=b0
Block 3426: res=9c, exp=9c
Block 3427: res=a8, exp=a8
Block 3428: res=8f, exp=8f
Block 3429: res=82, exp=82
Block 3430: res=78, exp=78
Block 3431: res=7f, exp=7f
Block 3432: res=94, exp=94
Block 3433: res=85, exp=85
Block 3434: res=77, exp=77
Block 3435: res=9d, exp=9d
Block 3436: res=89, exp=89
Block 3437: res=8f, exp=8f
Block 3438: res=7f, exp=7f
Block 3439: res=87, exp=87
Block 3440: res=94, exp=94
Block 3441: res=84, exp=84
Block 3442: res=79, exp=79
Block 3443: res=96, exp=96
Block 3444: res=99, exp=99
Block 3445: res=9c, exp=9c
Block 3446: res=8b, exp=8b
Block 3447: res=c7, exp=c7
Block 3448: res=82, exp=82
Block 3449: res=a4, exp=a4
Block 3450: res=93, exp=93
Block 3451: res=8d, exp=8d
Block 3452: res=a9, exp=a9
Block 3453: res=88, exp=88
Block 3454: res=a2, exp=a2
Block 3455: res=98, exp=98
Block 3456: res=8b, exp=8b
Block 3457: res=8c, exp=8c
Block 3458: res=83, exp=83
Block 3459: res=9f, exp=9f
Block 3460: res=7c, exp=7c
Block 3461: res=83, exp=83
Block 3462: res=8e, exp=8e
Block 3463: res=83, exp=83
Block 3464: res=91, exp=91
Block 3465: res=8f, exp=8f
Block 3466: res=87, exp=87
Block 3467: res=98, exp=98
Block 3468: res=c7, exp=c7
Block 3469: res=9a, exp=9a
Block 3470: res=8e, exp=8e
Block 3471: res=a3, exp=a3
Block 3472: res=94, exp=94
Block 3473: res=84, exp=84
Block 3474: res=83, exp=83
Block 3475: res=85, exp=85
Block 3476: res=94, exp=94
Block 3477: res=9d, exp=9d
Block 3478: res=8b, exp=8b
Block 3479: res=80, exp=80
Block 3480: res=86, exp=86
Block 3481: res=8a, exp=8a
Block 3482: res=77, exp=77
Block 3483: res=8c, exp=8c
Block 3484: res=a5, exp=a5
Block 3485: res=90, exp=90
Block 3486: res=9c, exp=9c
Block 3487: res=82, exp=82
Block 3488: res=7e, exp=7e
Block 3489: res=6e, exp=6e
Block 3490: res=66, exp=66
Block 3491: res=64, exp=64
Block 3492: res=74, exp=74
Block 3493: res=87, exp=87
Block 3494: res=80, exp=80
Block 3495: res=a3, exp=a3
Block 3496: res=90, exp=90
Block 3497: res=8f, exp=8f
Block 3498: res=9a, exp=9a
Block 3499: res=b8, exp=b8
Block 3500: res=a0, exp=a0
Block 3501: res=a4, exp=a4
Block 3502: res=ab, exp=ab
Block 3503: res=ac, exp=ac
Block 3504: res=ae, exp=ae
Block 3505: res=ad, exp=ad
Block 3506: res=a7, exp=a7
Block 3507: res=9d, exp=9d
Block 3508: res=a3, exp=a3
Block 3509: res=a8, exp=a8
Block 3510: res=a4, exp=a4
Block 3511: res=a7, exp=a7
Block 3512: res=9b, exp=9b
Block 3513: res=a8, exp=a8
Block 3514: res=ac, exp=ac
Block 3515: res=a4, exp=a4
Block 3516: res=b0, exp=b0
Block 3517: res=a6, exp=a6
Block 3518: res=bb, exp=bb
Block 3519: res=af, exp=af
Block 3520: res=a1, exp=a1
Block 3521: res=97, exp=97
Block 3522: res=9a, exp=9a
Block 3523: res=9b, exp=9b
Block 3524: res=a0, exp=a0
Block 3525: res=aa, exp=aa
Block 3526: res=9b, exp=9b
Block 3527: res=9b, exp=9b
Block 3528: res=a4, exp=a4
Block 3529: res=9c, exp=9c
Block 3530: res=9e, exp=9e
Block 3531: res=a9, exp=a9
Block 3532: res=9c, exp=9c
Block 3533: res=aa, exp=aa
Block 3534: res=83, exp=83
Block 3535: res=86, exp=86
Block 3536: res=da, exp=da
Block 3537: res=ea, exp=ea
Block 3538: res=e3, exp=e3
Block 3539: res=ed, exp=ed
Block 3540: res=e2, exp=e2
Block 3541: res=e5, exp=e5
Block 3542: res=e9, exp=e9
Block 3543: res=f6, exp=f6
Block 3544: res=e0, exp=e0
Block 3545: res=f5, exp=f5
Block 3546: res=86, exp=86
Block 3547: res=77, exp=77
Block 3548: res=70, exp=70
Block 3549: res=84, exp=84
Block 3550: res=8a, exp=8a
Block 3551: res=6a, exp=6a
Block 3552: res=ac, exp=ac
Block 3553: res=81, exp=81
Block 3554: res=94, exp=94
Block 3555: res=84, exp=84
Block 3556: res=ae, exp=ae
Block 3557: res=a4, exp=a4
Block 3558: res=b2, exp=b2
Block 3559: res=c6, exp=c6
Block 3560: res=74, exp=74
Block 3561: res=a4, exp=a4
Block 3562: res=8d, exp=8d
Block 3563: res=b1, exp=b1
Block 3564: res=91, exp=91
Block 3565: res=86, exp=86
Block 3566: res=91, exp=91
Block 3567: res=a5, exp=a5
Block 3568: res=d1, exp=d1
Block 3569: res=cf, exp=cf
Block 3570: res=91, exp=91
Block 3571: res=70, exp=70
Block 3572: res=7e, exp=7e
Block 3573: res=4f, exp=4f
Block 3574: res=61, exp=61
Block 3575: res=2a, exp=2a
Block 3576: res=29, exp=29
Block 3577: res=50, exp=50
Block 3578: res=3d, exp=3d
Block 3579: res=58, exp=58
Block 3580: res=44, exp=44
Block 3581: res=62, exp=62
Block 3582: res=5f, exp=5f
Block 3583: res=c4, exp=c4
Block 3584: res=ff, exp=ff
Block 3585: res=a4, exp=a4
Block 3586: res=a8, exp=a8
Block 3587: res=a4, exp=a4
Block 3588: res=a4, exp=a4
Block 3589: res=a3, exp=a3
Block 3590: res=a2, exp=a2
Block 3591: res=a4, exp=a4
Block 3592: res=b3, exp=b3
Block 3593: res=ad, exp=ad
Block 3594: res=ac, exp=ac
Block 3595: res=b0, exp=b0
Block 3596: res=a9, exp=a9
Block 3597: res=b1, exp=b1
Block 3598: res=b2, exp=b2
Block 3599: res=b5, exp=b5
Block 3600: res=bc, exp=bc
Block 3601: res=bb, exp=bb
Block 3602: res=bf, exp=bf
Block 3603: res=ad, exp=ad
Block 3604: res=a5, exp=a5
Block 3605: res=af, exp=af
Block 3606: res=97, exp=97
Block 3607: res=a9, exp=a9
Block 3608: res=b0, exp=b0
Block 3609: res=a9, exp=a9
Block 3610: res=ae, exp=ae
Block 3611: res=bf, exp=bf
Block 3612: res=9e, exp=9e
Block 3613: res=ab, exp=ab
Block 3614: res=aa, exp=aa
Block 3615: res=8d, exp=8d
Block 3616: res=8d, exp=8d
Block 3617: res=6b, exp=6b
Block 3618: res=66, exp=66
Block 3619: res=81, exp=81
Block 3620: res=8a, exp=8a
Block 3621: res=87, exp=87
Block 3622: res=98, exp=98
Block 3623: res=7a, exp=7a
Block 3624: res=70, exp=70
Block 3625: res=88, exp=88
Block 3626: res=91, exp=91
Block 3627: res=87, exp=87
Block 3628: res=7f, exp=7f
Block 3629: res=74, exp=74
Block 3630: res=77, exp=77
Block 3631: res=78, exp=78
Block 3632: res=77, exp=77
Block 3633: res=64, exp=64
Block 3634: res=7b, exp=7b
Block 3635: res=7e, exp=7e
Block 3636: res=72, exp=72
Block 3637: res=7c, exp=7c
Block 3638: res=86, exp=86
Block 3639: res=87, exp=87
Block 3640: res=7c, exp=7c
Block 3641: res=a2, exp=a2
Block 3642: res=8d, exp=8d
Block 3643: res=93, exp=93
Block 3644: res=70, exp=70
Block 3645: res=8e, exp=8e
Block 3646: res=91, exp=91
Block 3647: res=91, exp=91
Block 3648: res=91, exp=91
Block 3649: res=7e, exp=7e
Block 3650: res=8b, exp=8b
Block 3651: res=83, exp=83
Block 3652: res=a0, exp=a0
Block 3653: res=9e, exp=9e
Block 3654: res=93, exp=93
Block 3655: res=9a, exp=9a
Block 3656: res=96, exp=96
Block 3657: res=98, exp=98
Block 3658: res=8d, exp=8d
Block 3659: res=8a, exp=8a
Block 3660: res=92, exp=92
Block 3661: res=a1, exp=a1
Block 3662: res=98, exp=98
Block 3663: res=8d, exp=8d
Block 3664: res=89, exp=89
Block 3665: res=8e, exp=8e
Block 3666: res=95, exp=95
Block 3667: res=9c, exp=9c
Block 3668: res=9c, exp=9c
Block 3669: res=86, exp=86
Block 3670: res=8b, exp=8b
Block 3671: res=a3, exp=a3
Block 3672: res=80, exp=80
Block 3673: res=ab, exp=ab
Block 3674: res=90, exp=90
Block 3675: res=92, exp=92
Block 3676: res=9a, exp=9a
Block 3677: res=96, exp=96
Block 3678: res=91, exp=91
Block 3679: res=aa, exp=aa
Block 3680: res=9f, exp=9f
Block 3681: res=b0, exp=b0
Block 3682: res=9c, exp=9c
Block 3683: res=89, exp=89
Block 3684: res=82, exp=82
Block 3685: res=84, exp=84
Block 3686: res=8d, exp=8d
Block 3687: res=87, exp=87
Block 3688: res=7e, exp=7e
Block 3689: res=7d, exp=7d
Block 3690: res=8a, exp=8a
Block 3691: res=87, exp=87
Block 3692: res=7f, exp=7f
Block 3693: res=7d, exp=7d
Block 3694: res=94, exp=94
Block 3695: res=8e, exp=8e
Block 3696: res=84, exp=84
Block 3697: res=86, exp=86
Block 3698: res=7d, exp=7d
Block 3699: res=80, exp=80
Block 3700: res=70, exp=70
Block 3701: res=a3, exp=a3
Block 3702: res=a2, exp=a2
Block 3703: res=8c, exp=8c
Block 3704: res=9d, exp=9d
Block 3705: res=9a, exp=9a
Block 3706: res=94, exp=94
Block 3707: res=8a, exp=8a
Block 3708: res=9f, exp=9f
Block 3709: res=9b, exp=9b
Block 3710: res=9f, exp=9f
Block 3711: res=8a, exp=8a
Block 3712: res=8a, exp=8a
Block 3713: res=88, exp=88
Block 3714: res=9e, exp=9e
Block 3715: res=8a, exp=8a
Block 3716: res=9f, exp=9f
Block 3717: res=84, exp=84
Block 3718: res=83, exp=83
Block 3719: res=87, exp=87
Block 3720: res=8b, exp=8b
Block 3721: res=8a, exp=8a
Block 3722: res=88, exp=88
Block 3723: res=8b, exp=8b
Block 3724: res=97, exp=97
Block 3725: res=9d, exp=9d
Block 3726: res=a9, exp=a9
Block 3727: res=7b, exp=7b
Block 3728: res=8a, exp=8a
Block 3729: res=83, exp=83
Block 3730: res=87, exp=87
Block 3731: res=77, exp=77
Block 3732: res=83, exp=83
Block 3733: res=a1, exp=a1
Block 3734: res=78, exp=78
Block 3735: res=95, exp=95
Block 3736: res=9d, exp=9d
Block 3737: res=8f, exp=8f
Block 3738: res=96, exp=96
Block 3739: res=92, exp=92
Block 3740: res=94, exp=94
Block 3741: res=a5, exp=a5
Block 3742: res=a2, exp=a2
Block 3743: res=69, exp=69
Block 3744: res=85, exp=85
Block 3745: res=77, exp=77
Block 3746: res=75, exp=75
Block 3747: res=6a, exp=6a
Block 3748: res=8e, exp=8e
Block 3749: res=95, exp=95
Block 3750: res=95, exp=95
Block 3751: res=9a, exp=9a
Block 3752: res=a0, exp=a0
Block 3753: res=9b, exp=9b
Block 3754: res=a8, exp=a8
Block 3755: res=b7, exp=b7
Block 3756: res=a5, exp=a5
Block 3757: res=a7, exp=a7
Block 3758: res=ac, exp=ac
Block 3759: res=a4, exp=a4
Block 3760: res=ad, exp=ad
Block 3761: res=a3, exp=a3
Block 3762: res=b1, exp=b1
Block 3763: res=ad, exp=ad
Block 3764: res=ab, exp=ab
Block 3765: res=aa, exp=aa
Block 3766: res=af, exp=af
Block 3767: res=9c, exp=9c
Block 3768: res=b7, exp=b7
Block 3769: res=a3, exp=a3
Block 3770: res=a6, exp=a6
Block 3771: res=b6, exp=b6
Block 3772: res=b2, exp=b2
Block 3773: res=a5, exp=a5
Block 3774: res=a7, exp=a7
Block 3775: res=a1, exp=a1
Block 3776: res=b1, exp=b1
Block 3777: res=a5, exp=a5
Block 3778: res=a6, exp=a6
Block 3779: res=a2, exp=a2
Block 3780: res=a9, exp=a9
Block 3781: res=af, exp=af
Block 3782: res=9b, exp=9b
Block 3783: res=97, exp=97
Block 3784: res=9b, exp=9b
Block 3785: res=98, exp=98
Block 3786: res=a3, exp=a3
Block 3787: res=99, exp=99
Block 3788: res=94, exp=94
Block 3789: res=9f, exp=9f
Block 3790: res=a7, exp=a7
Block 3791: res=9e, exp=9e
Block 3792: res=b1, exp=b1
Block 3793: res=ec, exp=ec
Block 3794: res=df, exp=df
Block 3795: res=dc, exp=dc
Block 3796: res=dd, exp=dd
Block 3797: res=e6, exp=e6
Block 3798: res=de, exp=de
Block 3799: res=e9, exp=e9
Block 3800: res=f2, exp=f2
Block 3801: res=f8, exp=f8
Block 3802: res=b1, exp=b1
Block 3803: res=66, exp=66
Block 3804: res=72, exp=72
Block 3805: res=72, exp=72
Block 3806: res=80, exp=80
Block 3807: res=90, exp=90
Block 3808: res=81, exp=81
Block 3809: res=74, exp=74
Block 3810: res=83, exp=83
Block 3811: res=9c, exp=9c
Block 3812: res=88, exp=88
Block 3813: res=ae, exp=ae
Block 3814: res=b7, exp=b7
Block 3815: res=8b, exp=8b
Block 3816: res=85, exp=85
Block 3817: res=80, exp=80
Block 3818: res=a2, exp=a2
Block 3819: res=b4, exp=b4
Block 3820: res=75, exp=75
Block 3821: res=9a, exp=9a
Block 3822: res=88, exp=88
Block 3823: res=af, exp=af
Block 3824: res=b2, exp=b2
Block 3825: res=8a, exp=8a
Block 3826: res=46, exp=46
Block 3827: res=54, exp=54
Block 3828: res=2b, exp=2b
Block 3829: res=4d, exp=4d
Block 3830: res=3b, exp=3b
Block 3831: res=7a, exp=7a
Block 3832: res=47, exp=47
Block 3833: res=51, exp=51
Block 3834: res=5b, exp=5b
Block 3835: res=3a, exp=3a
Block 3836: res=3e, exp=3e
Block 3837: res=8a, exp=8a
Block 3838: res=59, exp=59
Block 3839: res=ff, exp=ff
Block 3840: res=ff, exp=ff
Block 3841: res=b2, exp=b2
Block 3842: res=a7, exp=a7
Block 3843: res=a5, exp=a5
Block 3844: res=b5, exp=b5
Block 3845: res=b9, exp=b9
Block 3846: res=ba, exp=ba
Block 3847: res=a2, exp=a2
Block 3848: res=b6, exp=b6
Block 3849: res=ad, exp=ad
Block 3850: res=a8, exp=a8
Block 3851: res=bb, exp=bb
Block 3852: res=a8, exp=a8
Block 3853: res=ab, exp=ab
Block 3854: res=aa, exp=aa
Block 3855: res=b0, exp=b0
Block 3856: res=b9, exp=b9
Block 3857: res=b8, exp=b8
Block 3858: res=ba, exp=ba
Block 3859: res=c0, exp=c0
Block 3860: res=bd, exp=bd
Block 3861: res=b4, exp=b4
Block 3862: res=98, exp=98
Block 3863: res=b2, exp=b2
Block 3864: res=b1, exp=b1
Block 3865: res=b4, exp=b4
Block 3866: res=ba, exp=ba
Block 3867: res=c6, exp=c6
Block 3868: res=a1, exp=a1
Block 3869: res=b5, exp=b5
Block 3870: res=a9, exp=a9
Block 3871: res=87, exp=87
Block 3872: res=6b, exp=6b
Block 3873: res=69, exp=69
Block 3874: res=57, exp=57
Block 3875: res=77, exp=77
Block 3876: res=82, exp=82
Block 3877: res=aa, exp=aa
Block 3878: res=95, exp=95
Block 3879: res=82, exp=82
Block 3880: res=9b, exp=9b
Block 3881: res=8b, exp=8b
Block 3882: res=98, exp=98
Block 3883: res=71, exp=71
Block 3884: res=77, exp=77
Block 3885: res=7b, exp=7b
Block 3886: res=71, exp=71
Block 3887: res=80, exp=80
Block 3888: res=99, exp=99
Block 3889: res=79, exp=79
Block 3890: res=95, exp=95
Block 3891: res=8e, exp=8e
Block 3892: res=6a, exp=6a
Block 3893: res=70, exp=70
Block 3894: res=80, exp=80
Block 3895: res=82, exp=82
Block 3896: res=aa, exp=aa
Block 3897: res=90, exp=90
Block 3898: res=98, exp=98
Block 3899: res=a0, exp=a0
Block 3900: res=89, exp=89
Block 3901: res=97, exp=97
Block 3902: res=8d, exp=8d
Block 3903: res=83, exp=83
Block 3904: res=a2, exp=a2
Block 3905: res=8d, exp=8d
Block 3906: res=9f, exp=9f
Block 3907: res=96, exp=96
Block 3908: res=a8, exp=a8
Block 3909: res=b6, exp=b6
Block 3910: res=8f, exp=8f
Block 3911: res=83, exp=83
Block 3912: res=c5, exp=c5
Block 3913: res=86, exp=86
Block 3914: res=95, exp=95
Block 3915: res=96, exp=96
Block 3916: res=8c, exp=8c
Block 3917: res=95, exp=95
Block 3918: res=a8, exp=a8
Block 3919: res=95, exp=95
Block 3920: res=85, exp=85
Block 3921: res=9f, exp=9f
Block 3922: res=98, exp=98
Block 3923: res=9b, exp=9b
Block 3924: res=ba, exp=ba
Block 3925: res=80, exp=80
Block 3926: res=8b, exp=8b
Block 3927: res=92, exp=92
Block 3928: res=85, exp=85
Block 3929: res=9e, exp=9e
Block 3930: res=8c, exp=8c
Block 3931: res=a4, exp=a4
Block 3932: res=a7, exp=a7
Block 3933: res=ab, exp=ab
Block 3934: res=a0, exp=a0
Block 3935: res=ca, exp=ca
Block 3936: res=8d, exp=8d
Block 3937: res=82, exp=82
Block 3938: res=7b, exp=7b
Block 3939: res=ac, exp=ac
Block 3940: res=92, exp=92
Block 3941: res=81, exp=81
Block 3942: res=7a, exp=7a
Block 3943: res=9c, exp=9c
Block 3944: res=8d, exp=8d
Block 3945: res=8e, exp=8e
Block 3946: res=88, exp=88
Block 3947: res=a0, exp=a0
Block 3948: res=89, exp=89
Block 3949: res=97, exp=97
Block 3950: res=8b, exp=8b
Block 3951: res=8a, exp=8a
Block 3952: res=8b, exp=8b
Block 3953: res=90, exp=90
Block 3954: res=89, exp=89
Block 3955: res=89, exp=89
Block 3956: res=a4, exp=a4
Block 3957: res=87, exp=87
Block 3958: res=9d, exp=9d
Block 3959: res=98, exp=98
Block 3960: res=9f, exp=9f
Block 3961: res=ae, exp=ae
Block 3962: res=ba, exp=ba
Block 3963: res=a3, exp=a3
Block 3964: res=a2, exp=a2
Block 3965: res=9c, exp=9c
Block 3966: res=a0, exp=a0
Block 3967: res=bc, exp=bc
Block 3968: res=86, exp=86
Block 3969: res=7b, exp=7b
Block 3970: res=95, exp=95
Block 3971: res=82, exp=82
Block 3972: res=ab, exp=ab
Block 3973: res=8e, exp=8e
Block 3974: res=90, exp=90
Block 3975: res=93, exp=93
Block 3976: res=91, exp=91
Block 3977: res=92, exp=92
Block 3978: res=8f, exp=8f
Block 3979: res=90, exp=90
Block 3980: res=a3, exp=a3
Block 3981: res=9b, exp=9b
Block 3982: res=9b, exp=9b
Block 3983: res=9d, exp=9d
Block 3984: res=94, exp=94
Block 3985: res=80, exp=80
Block 3986: res=8f, exp=8f
Block 3987: res=95, exp=95
Block 3988: res=99, exp=99
Block 3989: res=9b, exp=9b
Block 3990: res=80, exp=80
Block 3991: res=b4, exp=b4
Block 3992: res=8c, exp=8c
Block 3993: res=a9, exp=a9
Block 3994: res=83, exp=83
Block 3995: res=90, exp=90
Block 3996: res=ab, exp=ab
Block 3997: res=8f, exp=8f
Block 3998: res=89, exp=89
Block 3999: res=8b, exp=8b
Block 4000: res=7a, exp=7a
Block 4001: res=79, exp=79
Block 4002: res=7f, exp=7f
Block 4003: res=6c, exp=6c
Block 4004: res=8b, exp=8b
Block 4005: res=91, exp=91
Block 4006: res=9e, exp=9e
Block 4007: res=a9, exp=a9
Block 4008: res=8b, exp=8b
Block 4009: res=9c, exp=9c
Block 4010: res=b7, exp=b7
Block 4011: res=b5, exp=b5
Block 4012: res=b1, exp=b1
Block 4013: res=9f, exp=9f
Block 4014: res=a5, exp=a5
Block 4015: res=bf, exp=bf
Block 4016: res=9e, exp=9e
Block 4017: res=9e, exp=9e
Block 4018: res=aa, exp=aa
Block 4019: res=a2, exp=a2
Block 4020: res=b6, exp=b6
Block 4021: res=a1, exp=a1
Block 4022: res=ad, exp=ad
Block 4023: res=9f, exp=9f
Block 4024: res=a9, exp=a9
Block 4025: res=a6, exp=a6
Block 4026: res=b3, exp=b3
Block 4027: res=ab, exp=ab
Block 4028: res=ae, exp=ae
Block 4029: res=9d, exp=9d
Block 4030: res=a2, exp=a2
Block 4031: res=a8, exp=a8
Block 4032: res=b0, exp=b0
Block 4033: res=a5, exp=a5
Block 4034: res=93, exp=93
Block 4035: res=ab, exp=ab
Block 4036: res=a5, exp=a5
Block 4037: res=a7, exp=a7
Block 4038: res=b0, exp=b0
Block 4039: res=b3, exp=b3
Block 4040: res=a5, exp=a5
Block 4041: res=ae, exp=ae
Block 4042: res=95, exp=95
Block 4043: res=be, exp=be
Block 4044: res=8d, exp=8d
Block 4045: res=a5, exp=a5
Block 4046: res=aa, exp=aa
Block 4047: res=b0, exp=b0
Block 4048: res=8e, exp=8e
Block 4049: res=ec, exp=ec
Block 4050: res=fe, exp=fe
